"ID","State","County","County_/City/Parish","Officials","RegisterLink","SOELink","CountyNumber"
"2404","SD","Lyman","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46085"
"2405","SD","Marshall","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46091"
"2406","SD","McCook","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46087"
"2407","SD","McPherson","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46089"
"2408","SD","Meade","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46093"
"2409","SD","Mellette","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46095"
"2410","SD","Miner","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46097"
"2411","SD","Minnehaha","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46099"
"2412","SD","Moody","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46101"
"2413","SD","Oglala Lakota","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46113"
"2414","SD","Pennington","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46103"
"2415","SD","Perkins","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46105"
"2416","SD","Potter","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46107"
"2417","SD","Roberts","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46109"
"2418","SD","Sanborn","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46111"
"2419","SD","Spink","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46115"
"2420","SD","Stanley","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46117"
"2421","SD","Sully","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46119"
"2422","SD","Todd","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46121"
"2423","SD","Tripp","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46123"
"2424","SD","Turner","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46125"
"2425","SD","Union","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46127"
"2426","SD","Walworth","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46129"
"2427","SD","Yankton","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46135"
"2428","SD","Ziebach","County","https://vip.sdsos.gov/VIPLogin.aspx","https://sdsos.gov/elections-voting/voting/register-to-vote/default.aspx","https://vip.sdsos.gov/CountyAuditors.aspx","46137"
"2429","TN","Anderson","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47001"
"2430","TN","Bedford","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47003"
"2431","TN","Benton","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47005"
"2432","TN","Bledsoe","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47007"
"2433","TN","Blount","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47009"
"2434","TN","Bradley","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47011"
"2435","TN","Campbell","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47013"
"2436","TN","Cannon","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47015"
"2437","TN","Carroll","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47017"
"2438","TN","Carter","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47019"
"2439","TN","Cheatham","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47021"
"2440","TN","Chester","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47023"
"2441","TN","Claiborne","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47025"
"2442","TN","Clay","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47027"
"2443","TN","Cocke","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47029"
"2444","TN","Coffee","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47031"
"2445","TN","Crockett","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47033"
"2446","TN","Cumberland","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47035"
"2447","TN","Davidson","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47037"
"2448","TN","Decatur","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47039"
"2449","TN","DeKalb","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47041"
"2450","TN","Dickson","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47043"
"2451","TN","Dyer","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47045"
"2452","TN","Fayette","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47047"
"2453","TN","Fentress","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47049"
"2454","TN","Franklin","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47051"
"2455","TN","Gibson","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47053"
"2456","TN","Giles","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47055"
"2457","TN","Grainger","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47057"
"2458","TN","Greene","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47059"
"2459","TN","Grundy","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47061"
"2460","TN","Hamblen","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47063"
"2461","TN","Hamilton","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47065"
"2462","TN","Hancock","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47067"
"2463","TN","Hardeman","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47069"
"2464","TN","Hardin","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47071"
"2465","TN","Hawkins","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47073"
"2466","TN","Haywood","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47075"
"2467","TN","Henderson","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47077"
"2468","TN","Henry","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47079"
"2469","TN","Hickman","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47081"
"2470","TN","Houston","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47083"
"2471","TN","Humphreys","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47085"
"2472","TN","Jackson","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47087"
"2473","TN","Jefferson","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47089"
"2474","TN","Johnson","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47091"
"2475","TN","Knox","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47093"
"2476","TN","Lake","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47095"
"2477","TN","Lauderdale","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47097"
"2478","TN","Lawrence","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47099"
"2479","TN","Lewis","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47101"
"2480","TN","Lincoln","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47103"
"2481","TN","Loudon","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47105"
"2482","TN","Macon","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47111"
"2483","TN","Madison","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47113"
"2484","TN","Marion","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47115"
"2485","TN","Marshall","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47117"
"2486","TN","Maury","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47119"
"2487","TN","McMinn","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47107"
"2488","TN","McNairy","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47109"
"2489","TN","Meigs","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47121"
"2490","TN","Monroe","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47123"
"2491","TN","Montgomery","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47125"
"2492","TN","Moore","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47127"
"2493","TN","Morgan","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47129"
"2494","TN","Obion","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47131"
"2495","TN","Overton","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47133"
"2496","TN","Perry","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47135"
"2497","TN","Pickett","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47137"
"2498","TN","Polk","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47139"
"2499","TN","Putnam","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47141"
"2500","TN","Rhea","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47143"
"2501","TN","Roane","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47145"
"2502","TN","Robertson","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47147"
"2503","TN","Rutherford","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47149"
"2504","TN","Scott","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47151"
"2505","TN","Sequatchie","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47153"
"2506","TN","Sevier","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47155"
"2507","TN","Shelby","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47157"
"2508","TN","Smith","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47159"
"2509","TN","Stewart","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47161"
"2510","TN","Sullivan","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47163"
"2511","TN","Sumner","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47165"
"2512","TN","Tipton","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47167"
"2513","TN","Trousdale","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47169"
"2514","TN","Unicoi","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47171"
"2515","TN","Union","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47173"
"2516","TN","Van Buren","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47175"
"2517","TN","Warren","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47177"
"2518","TN","Washington","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47179"
"2519","TN","Wayne","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47181"
"2520","TN","Weakley","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47183"
"2521","TN","White","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47185"
"2522","TN","Williamson","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47187"
"2523","TN","Wilson","County","https://web.go-vote-tn.elections.tn.gov/","https://ovr.govote.tn.gov/","https://web.go-vote-tn.elections.tn.gov/help","47189"
"2524","TX","Anderson","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48001"
"2525","TX","Andrews","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48003"
"2526","TX","Angelina","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48005"
"2527","TX","Aransas","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48007"
"2528","TX","Archer","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48009"
"2529","TX","Armstrong","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48011"
"2530","TX","Atascosa","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48013"
"2531","TX","Austin","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48015"
"2532","TX","Bailey","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48017"
"2533","TX","Bandera","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48019"
"2534","TX","Bastrop","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48021"
"2535","TX","Baylor","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48023"
"2536","TX","Bee","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48025"
"2537","TX","Bell","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48027"
"2538","TX","Bexar","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48029"
"2539","TX","Blanco","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48031"
"2540","TX","Borden","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48033"
"2541","TX","Bosque","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48035"
"2542","TX","Bowie","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48037"
"2543","TX","Brazoria","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48039"
"2544","TX","Brazos","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48041"
"2545","TX","Brewster","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48043"
"2546","TX","Briscoe","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48045"
"2547","TX","Brooks","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48047"
"2548","TX","Brown","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48049"
"2549","TX","Burleson","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48051"
"2550","TX","Burnet","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48053"
"2551","TX","Caldwell","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48055"
"2552","TX","Calhoun","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48057"
"2553","TX","Callahan","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48059"
"2554","TX","Cameron","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48061"
"2555","TX","Camp","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48063"
"2556","TX","Carson","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48065"
"2557","TX","Cass","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48067"
"2558","TX","Castro","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48069"
"2559","TX","Chambers","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48071"
"2560","TX","Cherokee","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48073"
"2561","TX","Childress","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48075"
"2562","TX","Clay","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48077"
"2563","TX","Cochran","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48079"
